1509;647;2854;126;2;5.96;1.9072;2.0
473;647;2854;126;2;0.73;0.2993;1.0
50;647;2854;126;2;7.9;2.923;2.0
955;647;4570;126;2;11.49;4.0215;3.0
1305;647;4570;126;2;1.14;0.513;2.0
256;647;4570;126;2;7.95;3.816;3.0
699;647;4570;126;2;2.84;1.1076;2.0
1342;647;4570;126;2;7.46;3.1332;2.0
417;647;10198;126;2;2.72;0.9248;1.0
633;647;10198;126;2;1.48;0.6364;2.0
617;653;8178;0;2;2.32;0.9976;2.0
394;653;8178;0;2;6.26;2.817;2.0
947;653;230;0;2;0.65;0.299;1.0
1351;653;230;0;2;3.34;1.0688;2.0
554;653;230;0;2;6.28;2.7632;2.0
558;653;230;0;2;1.6;0.544;2.0
1373;653;230;0;2;3.6;1.224;1.0
71;653;230;0;2;2.76;1.1868;1.0
448;653;230;0;2;1.54;0.5082;1.0
1034;653;8936;0;2;2.91;1.4259;1.0
358;653;8936;0;2;7.5;3.525;2.0
415;653;8936;0;2;5.82;2.619;2.0
1390;653;8936;0;2;1.91;0.8595;1.0
21;653;8936;0;2;2.33;1.0951;1.0
598;653;8936;0;2;3.04;1.0336;2.0
508;653;2630;0;2;7.58;3.4868;2.0
1523;653;2630;0;2;3.12;1.248;2.0
1180;653;2630;0;2;3.9;1.365;1.0
261;653;1934;0;2;3.38;1.2506;1.0
1104;653;1934;0;2;4.9;1.519;2.0
134;653;1934;0;2;4.86;1.5066;2.0
1070;653;1934;0;2;3.51;1.4391;1.0
234;653;1934;0;2;5.4;1.62;2.0
771;653;1934;0;2;2.24;0.8064;2.0
1133;653;1934;0;2;1.54;0.693;1.0
654;653;6149;0;2;4.34;1.9096;2.0
338;653;6149;0;2;1.14;0.4332;2.0
1287;653;6149;0;2;1.4;0.588;1.0
1127;653;10052;0;2;5.24;2.4628;2.0
1210;653;10052;0;2;1.7;0.799;1.0
960;653;10052;0;2;4.3;1.419;2.0
151;653;10052;0;2;5.82;2.3862;2.0
1020;653;10052;0;2;1.02;0.3672;2.0
233;688;9296;129;2;2.46;1.1316;1.0
782;688;9296;129;2;4.68;1.4508;2.0
693;688;9296;129;2;1.99;0.9154;1.0
306;688;4209;129;2;7.92;3.8808;2.0
127;688;9684;129;2;5.22;2.2446;3.0
1515;688;9684;129;2;1.1;0.407;1.0
1199;688;9684;129;2;7.68;2.5344;3.0
589;688;9684;129;2;7.95;3.4185;3.0
859;688;9684;129;2;3.93;1.3755;3.0
736;688;3866;129;2;2.13;0.9372;1.0
807;688;3866;129;2;1.41;0.6204;1.0
1422;688;3866;129;2;2.23;0.9589;1.0
719;688;3866;129;2;4.9;1.813;2.0
857;688;3866;129;2;6.66;2.5974;3.0
1273;688;3866;129;2;6.62;3.1776;2.0
1063;688;4117;129;2;3.18;1.272;1.0
241;688;4117;129;2;2.91;1.4259;1.0
4;688;4117;129;2;7.28;2.8392;2.0
1096;688;1652;129;2;2.56;0.9472;1.0
1449;688;4411;129;2;0.87;0.3567;1.0
1466;688;4411;129;2;3.6;1.728;2.0
1416;688;4411;129;2;5.56;2.0016;2.0
8;688;4411;129;2;2.59;0.8547;1.0
703;688;4411;129;2;5.94;2.1384;2.0
907;688;4411;129;2;6.84;2.3256;2.0
88;688;3883;129;2;0.86;0.43;1.0
850;688;3883;129;2;2.66;0.9576;2.0
854;688;3883;129;2;1.6;0.768;1.0
111;688;3883;129;2;6.96;2.5752;2.0
367;688;3883;129;2;3.49;1.3262;1.0
744;688;3883;129;2;7.82;3.6754;2.0
1470;677;2383;0;2;4.82;1.6388;2.0
194;677;2383;0;2;3.36;1.512;1.0
904;677;2383;0;2;3.0;1.29;2.0
748;677;2383;0;2;2.2;0.924;1.0
72;677;2383;0;2;2.74;1.1234;1.0
128;677;2383;0;2;1.06;0.4558;2.0
51;677;348;0;2;2.94;0.9114;2.0
1017;677;348;0;2;5.78;2.8322;2.0
381;677;348;0;2;4.66;2.1436;2.0
318;677;348;0;2;4.94;1.5808;2.0
36;677;6974;0;2;1.8;0.828;1.0
624;677;6974;0;2;4.92;2.46;2.0
2;677;6974;0;2;0.74;0.2294;1.0
724;677;6974;0;2;2.94;1.0584;1.0
1373;677;5713;0;2;3.6;1.152;1.0
458;677;5713;0;2;3.0;1.35;2.0
502;677;5713;0;2;3.17;0.9827;1.0
784;677;5713;0;2;0.52;0.1664;1.0
1494;677;5713;0;2;3.36;1.5792;2.0
924;677;5713;0;2;5.4;2.322;2.0
142;677;9646;0;2;2.32;1.1368;1.0
269;677;6595;0;2;2.84;1.0224;1.0
1483;677;6595;0;2;2.13;0.7029;1.0
638;677;6595;0;2;6.3;2.142;2.0
212;677;8079;0;2;1.66;0.498;1.0
1214;677;8079;0;2;1.32;0.594;1.0
179;677;8079;0;2;5.5;2.475;2.0
1314;677;8079;0;2;1.28;0.64;2.0
1437;677;8079;0;2;3.48;1.5312;2.0
655;677;8079;0;2;2.31;1.1319;1.0
312;677;5720;0;2;2.13;0.8094;1.0
915;677;5720;0;2;2.87;0.9184;1.0
1491;677;5720;0;2;5.16;1.5996;2.0
1321;677;5720;0;2;2.49;0.9462;1.0
1004;677;5720;0;2;2.87;1.3202;1.0
395;677;5720;0;2;4.44;1.9092;2.0
646;687;9794;0;2;2.56;0.9216;2.0
280;687;5310;0;2;1.81;0.8507;1.0
1455;687;5310;0;2;5.06;2.4794;2.0
1045;687;5310;0;2;3.7;1.406;1.0
303;687;5310;0;2;5.16;1.7544;2.0
972;687;5310;0;2;4.46;1.7394;2.0
935;687;5310;0;2;8.4;2.94;3.0
219;687;5310;0;2;5.04;2.2176;2.0
942;687;4217;0;2;2.34;1.0062;1.0
1109;687;1855;0;2;0.55;0.198;1.0
499;687;1855;0;2;2.96;0.9472;1.0
770;687;1855;0;2;1.83;0.7503;1.0
786;687;1855;0;2;1.94;0.6402;2.0
736;687;1855;0;2;4.26;1.5762;2.0
886;687;1855;0;2;6.22;2.3014;2.0
982;687;3060;0;2;5.76;2.88;2.0
466;687;3060;0;2;7.89;3.156;3.0
870;687;3060;0;2;3.94;1.8124;2.0
73;687;3060;0;2;4.66;1.7708;2.0
77;687;3060;0;2;5.6;2.688;2.0
1375;687;6602;0;2;6.39;2.4921;3.0
1259;687;6602;0;2;4.28;2.0972;2.0
50;687;6602;0;2;11.85;3.9105;3.0
560;687;6602;0;2;1.2;0.528;1.0
1003;687;6602;0;2;1.56;0.6552;2.0
1232;687;6602;0;2;2.26;0.904;2.0
773;687;9351;0;2;0.71;0.2272;1.0
750;687;9351;0;2;3.9;1.872;2.0
1233;687;9351;0;2;1.46;0.6716;2.0
929;687;9351;0;2;1.06;0.4558;2.0
1013;687;9351;0;2;1.55;0.7595;1.0
763;687;9351;0;2;2.55;1.224;1.0
1512;687;9351;0;2;1.08;0.3996;2.0
1073;687;10103;0;2;3.45;1.2075;1.0
996;687;10103;0;2;0.85;0.3825;1.0
813;687;10103;0;2;1.45;0.493;1.0
1362;687;10103;0;2;2.98;1.1622;2.0
1273;687;10103;0;2;3.31;1.3571;1.0
397;687;10103;0;2;1.35;0.4455;1.0
954;679;2965;0;2;1.74;0.87;1.0
970;679;2965;0;2;3.11;1.2751;1.0
920;679;2965;0;2;1.46;0.584;2.0
1070;679;2965;0;2;7.02;2.2464;2.0
621;679;2965;0;2;2.78;1.112;2.0
854;679;6953;0;2;1.6;0.704;1.0
1270;679;6953;0;2;2.69;1.1567;1.0
22;679;6953;0;2;4.58;1.6946;2.0
1064;679;6953;0;2;1.08;0.4752;2.0
1053;679;6953;0;2;3.7;1.776;2.0
1060;679;4117;0;2;2.87;1.148;1.0
238;679;4117;0;2;1.97;0.6895;1.0
415;679;4117;0;2;5.82;2.3862;2.0
1190;679;3117;0;2;1.3;0.598;1.0
235;679;3117;0;2;3.55;1.7395;1.0
811;679;3117;0;2;5.94;2.5542;2.0
957;679;2759;0;2;2.97;1.3959;1.0
934;679;2759;0;2;2.2;0.88;2.0
1417;679;2759;0;2;7.22;3.4656;2.0
1444;679;8185;0;2;1.76;0.704;1.0
302;679;8185;0;2;3.45;1.4835;1.0
612;679;8185;0;2;4.76;2.1896;2.0
1240;679;8185;0;2;4.52;1.356;2.0
85;679;8185;0;2;2.72;0.9248;2.0
1261;679;8185;0;2;0.6;0.246;1.0
824;679;736;0;2;4.22;1.3082;2.0
636;679;736;0;2;2.64;1.2936;1.0
1079;679;736;0;2;4.42;1.326;2.0
120;679;3788;0;2;4.52;2.2148;2.0
1068;679;3788;0;2;4.22;1.8146;2.0
1339;679;3788;0;2;1.31;0.5109;1.0
41;681;6479;0;2;1.78;0.8366;2.0
1350;681;6479;0;2;0.92;0.3128;1.0
541;681;6479;0;2;1.88;0.7896;1.0
996;681;6479;0;2;0.85;0.306;1.0
774;681;6479;0;2;2.45;0.9555;1.0
297;681;6479;0;2;1.8;0.846;2.0
1312;681;6479;0;2;3.06;0.9792;2.0
1543;681;9517;0;2;2.48;0.9176;1.0
667;681;9517;0;2;5.32;1.8088;2.0
178;681;9517;0;2;1.33;0.5453;1.0
738;681;277;0;2;1.85;0.592;1.0
794;681;277;0;2;1.2;0.396;1.0
211;681;277;0;2;2.72;0.8976;1.0
401;681;277;0;2;1.4;0.686;2.0
977;681;277;0;2;1.52;0.6688;2.0
1220;681;277;0;2;1.95;0.819;1.0
1223;681;5121;0;2;1.77;0.7434;3.0
880;681;5121;0;2;3.65;1.6425;1.0
751;681;1076;0;2;4.38;2.1462;2.0
8;681;1076;0;2;5.18;2.5382;2.0
264;681;1076;0;2;5.56;2.2796;2.0
640;681;1076;0;2;7.77;2.7972;3.0
491;681;10179;0;2;7.02;3.2292;2.0
374;681;10179;0;2;1.49;0.5811;1.0
137;681;5943;0;2;7.4;2.886;2.0
607;681;5943;0;2;5.56;2.78;2.0
25;681;5943;0;2;1.55;0.6975;1.0
214;681;5943;0;2;5.64;2.0868;2.0
1396;681;5467;0;2;5.3;1.855;2.0
1506;681;5467;0;2;6.86;2.5382;2.0
31;681;5467;0;2;3.1;1.085;2.0
1339;681;5467;0;2;1.31;0.4192;1.0
530;681;5467;0;2;7.52;2.4064;2.0
872;717;8185;0;2;2.52;0.8316;1.0
796;717;8185;0;2;1.32;0.4884;1.0
613;717;8185;0;2;1.82;0.5642;1.0
1162;717;8185;0;2;1.59;0.5883;1.0
1072;717;8185;0;2;1.95;0.7995;1.0
196;717;8185;0;2;2.47;0.8892;1.0
1336;717;2350;0;2;6.78;2.373;2.0
1352;717;2350;0;2;2.65;1.219;1.0
1302;717;2350;0;2;5.55;2.4975;3.0
1452;717;2350;0;2;5.78;2.1386;2.0
1003;717;2350;0;2;1.56;0.702;2.0
1236;717;4787;0;2;3.32;1.6268;1.0
94;717;4787;0;2;0.62;0.2976;1.0
404;717;4787;0;2;2.5;1.05;2.0
1032;717;4787;0;2;0.55;0.2365;1.0
1436;717;4787;0;2;1.84;0.5888;2.0
1442;717;2180;0;2;3.28;0.984;2.0
620;717;2180;0;2;0.73;0.2701;1.0
383;717;2180;0;2;8.25;2.97;3.0
267;717;2180;0;2;2.49;0.9462;3.0
707;717;4964;0;2;3.74;1.7952;2.0
97;717;4964;0;2;1.18;0.5546;2.0
368;717;4964;0;2;1.14;0.3876;1.0
384;717;4964;0;2;0.54;0.2268;1.0
334;717;4964;0;2;1.56;0.6084;2.0
834;717;2965;0;2;2.96;1.0952;1.0
131;717;2965;0;2;2.4;1.104;1.0
746;717;3182;0;2;3.98;1.7512;1.0
1123;717;3182;0;2;3.92;1.2152;2.0
407;717;3182;0;2;3.21;1.284;1.0
1449;725;3815;0;2;0.87;0.3306;1.0
214;725;3815;0;2;2.82;0.9306;1.0
1283;725;5356;0;2;0.79;0.2607;1.0
1127;725;5356;0;2;5.24;2.0436;2.0
548;725;5356;0;2;5.8;2.9;2.0
1187;725;8908;0;2;2.2;0.814;1.0
248;725;5237;0;2;0.86;0.2752;1.0
1503;725;5237;0;2;2.94;0.9408;1.0
28;725;5237;0;2;3.91;1.4858;1.0
1336;725;5237;0;2;3.39;1.5594;1.0
527;725;5237;0;2;2.38;0.952;1.0
1397;725;5237;0;2;1.43;0.6149;1.0
82;725;7032;0;2;2.7;1.134;1.0
444;725;7032;0;2;5.18;2.2274;2.0
88;725;7032;0;2;1.72;0.5504;2.0
11;725;7032;0;2;7.02;2.8782;2.0
1386;725;7032;0;2;1.64;0.7708;1.0
612;725;4076;0;2;2.38;0.8806;1.0
801;725;4076;0;2;2.65;0.795;1.0
1377;725;4076;0;2;5.66;1.981;2.0
63;725;4076;0;2;2.95;1.0915;1.0
1304;725;4076;0;2;0.67;0.2948;1.0
695;725;4076;0;2;7.04;2.8864;2.0
1017;725;4487;0;2;5.78;2.1964;2.0
728;725;4487;0;2;1.89;0.9072;1.0
452;725;4487;0;2;4.96;1.5872;2.0
1533;714;230;0;2;5.0;1.75;2.0
1111;714;230;0;2;1.56;0.4836;2.0
1234;714;230;0;2;1.12;0.4592;2.0
452;714;230;0;2;4.96;1.6368;2.0
96;714;230;0;2;4.22;1.9412;2.0
732;714;230;0;2;0.91;0.3367;1.0
1202;714;230;0;2;3.94;1.5366;1.0
205;714;230;0;2;2.71;0.8943;1.0
809;714;230;0;2;2.44;1.1956;2.0
1385;714;230;0;2;2.4;0.912;1.0
1214;714;230;0;2;2.64;0.792;2.0
339;714;5470;0;2;2.8;1.26;2.0
409;714;5470;0;2;3.91;1.3294;1.0
1025;714;5470;0;2;1.45;0.6815;1.0
322;714;5470;0;2;2.98;0.9238;1.0
266;714;326;0;2;1.62;0.567;1.0
1042;714;326;0;2;2.3;0.69;2.0
1164;714;2872;0;2;5.13;1.8468;3.0
1048;714;2872;0;2;4.42;2.1216;2.0
1397;714;2872;0;2;4.29;1.287;3.0
349;714;2872;0;2;4.68;1.9188;2.0
792;714;2872;0;2;4.26;1.8744;2.0
1435;714;2872;0;2;5.44;2.0672;2.0
563;714;5497;0;2;3.36;1.5456;2.0
540;714;5497;0;2;0.51;0.1938;1.0
929;714;7192;0;2;1.59;0.5724;3.0
999;714;7192;0;2;8.13;4.065;3.0
57;714;7192;0;2;1.22;0.4026;2.0
912;714;7192;0;2;2.63;1.0783;1.0
1049;714;7192;0;2;7.86;3.537;2.0
1465;714;7192;0;2;2.79;1.2276;1.0
1361;714;7192;0;2;3.62;1.086;2.0
1502;724;4027;0;2;2.81;1.0116;1.0
454;724;4027;0;2;1.86;0.744;2.0
897;724;4027;0;2;0.54;0.1782;1.0
1125;724;4027;0;2;4.42;1.768;2.0
1169;724;4027;0;2;2.98;1.2218;1.0
830;724;7480;0;2;4.9;1.911;2.0
1325;724;7480;0;2;2.86;1.3442;2.0
570;724;7480;0;2;4.32;2.1168;2.0
1209;724;7525;0;2;8.1;3.321;3.0
919;724;7525;0;2;3.08;1.1088;2.0
643;724;7525;0;2;5.52;1.932;3.0
1163;724;2320;0;2;1.64;0.6724;2.0
327;724;2320;0;2;0.6;0.276;1.0
1360;724;1734;0;2;2.42;0.8954;1.0
124;724;1734;0;2;2.42;0.7744;2.0
1193;724;3883;0;2;1.78;0.534;2.0
623;724;3883;0;2;3.6;1.332;2.0
1505;724;3883;0;2;5.5;2.585;2.0
1000;724;4412;0;2;5.38;2.421;2.0
790;724;4412;0;2;1.54;0.5698;2.0
1006;724;4412;0;2;4.28;1.926;2.0
357;724;4412;0;2;3.6;1.656;2.0
1160;724;4412;0;2;2.76;1.3524;1.0
723;724;4412;0;2;1.02;0.3876;2.0
1206;724;4412;0;2;3.43;1.4406;1.0
854;716;6777;0;2;3.2;1.344;2.0
431;716;6777;0;2;1.92;0.8832;2.0
953;716;1771;0;2;2.74;1.0138;1.0
132;716;1771;0;2;3.84;1.2288;2.0
787;716;4035;0;2;2.98;0.894;2.0
631;716;4035;0;2;0.78;0.2496;1.0
1513;716;4035;0;2;3.8;1.786;2.0
1007;716;4570;0;2;6.81;3.0645;3.0
797;716;4570;0;2;4.38;1.6206;2.0
