1245;911;3937;0;13;6.9600;2.9928;3.0000
1245;913;3214;1093;14;6.9600;3.1320;3.0000
1245;919;6152;0;20;6.9600;2.5056;3.0000
1245;923;7812;0;8;9.2800;4.1760;4.0000
1245;926;6849;0;7;6.9600;2.9928;3.0000
1245;928;6001;1331;17;9.2800;3.5264;4.0000
1245;930;1901;541;7;6.9600;2.5056;3.0000
1245;931;1850;1252;16;4.6400;2.2272;2.0000
1245;931;4001;304;4;4.6400;1.7168;2.0000
1245;932;3841;0;19;6.9600;2.5752;3.0000
1245;942;7065;1332;17;6.9600;3.2016;3.0000
1245;944;4195;700;9;6.9600;3.4800;3.0000
1245;947;3439;0;5;4.6400;2.2272;2.0000
1245;953;8649;0;1;9.2800;3.8048;4.0000
1245;956;4368;543;6;6.9600;3.1320;3.0000
1245;959;8466;0;17;9.2800;3.3408;4.0000
1245;970;4909;0;7;4.6400;1.4848;2.0000
1245;971;1402;781;10;6.9600;2.9232;3.0000
1245;976;2594;0;17;6.9600;2.9928;3.0000
1245;976;2918;0;17;6.9600;3.2712;3.0000
1245;976;9860;0;11;4.6400;1.9488;2.0000
1245;977;5742;0;16;9.2800;4.1760;4.0000
1245;979;3599;0;13;4.6400;2.0416;2.0000
1245;980;6582;0;19;4.6400;2.0880;2.0000
1245;981;1219;0;21;9.2800;3.3408;4.0000
1245;984;1236;703;9;4.6400;1.4384;2.0000
1245;988;1654;545;7;4.6400;1.8560;2.0000
1245;988;9603;545;7;9.2800;4.2688;4.0000
1245;993;7812;0;8;9.2800;4.3616;4.0000
1245;996;2329;0;10;6.9600;2.1576;3.0000
1245;998;8886;862;11;9.2800;4.0832;4.0000
1245;1000;7051;0;16;6.9600;2.9928;3.0000
1245;1011;4719;1811;23;6.9600;2.9232;3.0000
1245;1011;5174;0;16;6.9600;2.6448;3.0000
1245;1011;5834;0;11;6.9600;2.4360;3.0000
1245;1012;8179;863;11;6.9600;2.7144;3.0000
1245;1013;2096;1890;24;6.9600;2.5056;3.0000
1245;1033;216;0;17;6.9600;2.5056;3.0000
1245;1036;484;0;13;9.2800;4.0832;4.0000
1245;1039;7397;1892;24;6.9600;2.6448;3.0000
1245;1048;9715;0;17;11.6000;5.1040;5.0000
1245;1052;5532;0;6;4.6400;1.3920;2.0000
1245;1052;8452;0;16;9.2800;3.2480;4.0000
1245;1056;3532;550;6;9.2800;3.9904;4.0000
1245;1058;1331;0;6;9.2800;4.0832;4.0000
1245;1058;4426;0;6;9.2800;2.8768;4.0000
1245;1060;2094;0;1;9.2800;3.9904;4.0000
1245;1063;3242;0;3;9.2800;3.6192;4.0000
1245;1065;4925;0;16;6.9600;2.2272;3.0000
1245;1066;3130;0;13;6.9600;3.1320;3.0000
1245;1072;5194;0;15;6.9600;2.2272;3.0000
1245;1074;6922;0;7;9.2800;3.8976;4.0000
1245;1076;4846;0;17;6.9600;2.9928;3.0000
1245;1077;310;0;21;6.9600;2.7840;3.0000
1245;1079;9378;0;5;2.3200;0.9280;1.0000
1245;1082;8170;0;11;6.9600;2.9232;3.0000
1245;1084;2402;1500;19;6.9600;2.1576;3.0000
1245;1085;5654;0;4;6.9600;2.7144;3.0000
1245;1088;1326;0;19;4.6400;2.2272;2.0000
1245;1088;6166;0;19;11.6000;4.1760;5.0000
1245;1089;6440;0;8;4.6400;2.0880;2.0000
1246;369;2011;1765;23;4.6200;2.2638;3.0000
1246;369;4016;501;7;4.6200;1.9866;3.0000
1246;377;8164;0;13;4.6200;1.5708;3.0000
1246;386;2280;0;13;3.0800;1.0164;2.0000
1246;401;9505;0;15;6.1600;1.9712;4.0000
1246;414;1622;0;3;3.0800;1.3860;2.0000
1246;417;3521;0;14;3.0800;1.3244;2.0000
1246;424;7657;821;11;4.6200;2.0328;3.0000
1246;427;893;980;13;4.6200;1.4322;3.0000
1246;431;8013;0;14;1.5400;0.5698;1.0000
1246;438;5566;0;7;3.0800;1.1088;2.0000
1246;444;924;0;3;7.7000;3.7730;5.0000
1246;453;2947;0;17;6.1600;2.8952;4.0000
1246;453;9504;0;13;4.6200;1.9866;3.0000
1246;462;4824;0;3;6.1600;2.2792;4.0000
1246;462;7573;0;3;6.1600;2.5256;4.0000
1246;468;1969;1140;15;6.1600;2.0328;4.0000
1246;470;9471;508;6;4.6200;1.9866;3.0000
1246;472;409;0;24;4.6200;2.1714;3.0000
1246;480;2171;1773;23;4.6200;2.1252;3.0000
1246;487;803;0;7;6.1600;2.6488;4.0000
1246;496;9686;510;6;3.0800;1.2936;2.0000
1246;501;5528;0;24;4.6200;1.5246;3.0000
1246;505;5918;0;6;4.6200;2.2638;3.0000
1246;513;9758;0;15;6.1600;1.9712;4.0000
1246;521;6248;0;24;3.0800;1.0472;2.0000
1246;523;6564;986;13;6.1600;2.0944;4.0000
1246;536;4395;829;11;4.6200;1.5708;3.0000
1246;538;3140;513;6;4.6200;1.5246;3.0000
1246;544;8418;0;22;3.0800;1.4784;2.0000
1246;552;9224;1304;17;4.6200;1.6170;3.0000
1246;553;188;0;13;4.6200;1.7094;3.0000
1246;553;3283;0;15;3.0800;1.0164;2.0000
1246;567;177;0;13;3.0800;1.0164;2.0000
1246;570;4397;0;16;4.6200;1.9404;3.0000
1246;574;2234;0;13;4.6200;1.7094;3.0000
1246;574;7556;0;17;6.1600;2.6488;4.0000
1246;575;4413;988;13;4.6200;2.0328;3.0000
1246;593;8840;1307;17;4.6200;1.8942;3.0000
1246;600;1963;0;11;3.0800;1.3860;2.0000
1246;602;9631;0;16;3.0800;1.3860;2.0000
1246;604;4670;0;17;4.6200;1.7094;3.0000
1246;604;8840;0;17;4.6200;1.7094;3.0000
1246;613;9129;0;15;6.1600;2.6488;4.0000
1246;616;673;0;11;4.6200;1.6632;3.0000
1246;641;3660;0;24;6.1600;2.5256;4.0000
1246;646;288;521;6;6.1600;2.4024;4.0000
1246;661;1415;1233;16;6.1600;2.9568;4.0000
1246;665;2942;1312;17;6.1600;2.7104;4.0000
1246;674;9892;0;13;6.1600;2.6488;4.0000
1246;676;4541;207;3;3.0800;1.5092;2.0000
1246;679;4476;1866;24;6.1600;2.6488;4.0000
1246;695;5542;0;16;4.6200;1.4784;3.0000
1246;705;2553;1236;16;3.0800;1.0780;2.0000
1246;713;8214;0;6;6.1600;2.8952;4.0000
1246;722;461;0;11;4.6200;1.7094;3.0000
1246;722;2052;1000;13;4.6200;2.2176;3.0000
1246;737;6522;0;13;6.1600;2.0328;4.0000
1246;741;3761;0;10;4.6200;2.2638;3.0000
1246;741;4198;0;10;4.6200;2.2176;3.0000
1246;741;6075;0;8;4.6200;1.6170;3.0000
1246;743;6416;0;1;3.0800;1.4476;2.0000
1246;744;4806;0;20;6.1600;2.4024;4.0000
1246;771;4443;0;11;4.6200;1.7556;3.0000
1246;773;5353;1794;23;4.6200;1.9404;3.0000
1246;775;2802;0;21;6.1600;2.7720;4.0000
1246;783;4205;0;15;3.0800;1.4784;2.0000
1246;783;10248;0;15;3.0800;1.3860;2.0000
1246;784;5147;0;13;4.6200;2.2638;3.0000
1246;784;8775;0;8;6.1600;1.9096;4.0000
1246;788;9395;689;21;7.7000;3.0800;5.0000
1246;789;1548;1005;13;6.1600;2.2792;4.0000
1246;790;8511;1242;16;3.0800;1.1088;2.0000
1246;793;8821;0;10;4.6200;1.6170;3.0000
1246;796;1773;0;13;7.7000;2.3870;5.0000
1246;799;5232;0;7;4.6200;2.2176;3.0000
1246;812;3545;0;15;6.1600;2.0328;4.0000
1246;813;1038;0;4;3.0800;1.4784;2.0000
1246;815;2584;1876;24;3.0800;1.2628;2.0000
1246;819;4007;0;15;6.1600;2.2176;4.0000
1246;820;636;0;17;3.0800;1.4168;2.0000
1246;823;7584;0;7;6.1600;2.2176;4.0000
1246;823;7793;0;12;3.0800;1.4476;2.0000
1246;824;8452;0;16;7.7000;3.6190;5.0000
1246;828;2589;0;21;6.1600;2.0944;4.0000
1246;829;4620;0;18;3.0800;1.4784;2.0000
1246;833;6647;0;17;6.1600;2.7104;4.0000
1246;836;2019;0;16;4.6200;1.6170;3.0000
1246;841;6141;0;6;6.1600;2.5256;4.0000
1246;847;7472;0;12;4.6200;1.4322;3.0000
1246;850;5221;0;21;6.1600;2.8336;4.0000
1246;851;790;0;13;6.1600;1.9712;4.0000
1246;855;3065;0;3;6.1600;2.3408;4.0000
1246;856;5813;0;3;4.6200;1.5708;3.0000
1246;860;4531;62;1;6.1600;2.0328;4.0000
1246;870;272;458;12;4.6200;1.6170;3.0000
1246;870;4026;458;12;7.7000;3.1570;5.0000
1246;875;77;0;7;4.6200;1.4322;3.0000
1246;877;322;0;12;4.6200;1.4322;3.0000
1246;880;4778;0;3;4.6200;2.0790;3.0000
1246;887;1073;1012;13;4.6200;1.9866;3.0000
1246;893;789;0;18;6.1600;2.4024;4.0000
1246;894;4419;0;12;6.1600;2.2176;4.0000
1246;895;8188;0;11;4.6200;1.8018;3.0000
1246;898;10036;0;14;1.5400;0.4620;1.0000
1246;902;1094;1171;15;4.6200;1.4784;3.0000
1246;905;3002;0;9;6.1600;2.7720;4.0000
1246;905;3683;0;7;4.6200;1.9866;3.0000
1246;910;559;0;15;7.7000;3.3110;5.0000
1246;914;7711;619;8;6.1600;2.5872;4.0000
1246;915;3468;777;10;6.1600;2.0944;4.0000
1246;920;924;0;3;6.1600;3.0800;4.0000
1246;931;1770;462;12;6.1600;2.2792;4.0000
1246;931;5757;462;12;3.0800;0.9856;2.0000
1246;931;7836;462;12;6.1600;1.8480;4.0000
1246;932;3528;0;17;6.1600;2.2792;4.0000
1246;933;5826;0;15;6.1600;2.8336;4.0000
1246;935;7315;0;8;4.6200;1.7556;3.0000
1246;945;8909;0;19;4.6200;1.6632;3.0000
1246;946;6488;1016;13;6.1600;2.2792;4.0000
1246;956;771;1175;15;4.6200;1.9404;3.0000
1246;958;298;622;8;3.0800;1.2012;2.0000
1246;960;10033;0;3;4.6200;2.1252;3.0000
1246;966;242;0;9;4.6200;1.9866;3.0000
1246;967;9338;0;6;4.6200;1.5708;3.0000
1246;968;8736;0;24;4.6200;2.1252;3.0000
1246;978;4084;0;14;1.5400;0.5082;1.0000
1246;980;5911;0;19;3.0800;1.4476;2.0000
1246;981;8531;0;21;3.0800;1.1396;2.0000
1246;988;1788;0;1;6.1600;1.8480;4.0000
1246;992;6075;0;8;4.6200;2.2638;3.0000
1246;995;7543;0;2;1.5400;0.7546;1.0000
1246;996;8164;0;13;4.6200;1.5708;3.0000
1246;999;2112;1336;17;4.6200;2.2176;3.0000
1246;1001;10168;0;15;4.6200;2.2176;3.0000
1246;1006;8203;0;10;4.6200;2.0328;3.0000
1246;1010;6193;626;8;6.1600;2.7720;4.0000
1246;1015;1946;0;21;3.0800;1.0780;2.0000
1246;1029;7088;1180;15;6.1600;2.7720;4.0000
1246;1030;177;0;13;4.6200;2.0790;3.0000
1246;1037;3838;0;17;4.6200;1.4784;3.0000
1246;1040;6988;549;6;7.7000;3.5420;5.0000
1246;1041;2446;312;4;3.0800;1.4784;2.0000
1246;1044;692;0;11;3.0800;1.4784;2.0000
1246;1047;5303;0;17;4.6200;1.3860;3.0000
1246;1049;1537;0;7;3.0800;1.4476;2.0000
1246;1050;3816;0;3;4.6200;2.1714;3.0000
1246;1051;1853;0;18;3.0800;1.2936;2.0000
1246;1056;2728;1498;19;4.6200;1.6632;3.0000
1246;1062;7360;0;21;4.6200;1.9866;3.0000
1246;1063;3418;0;3;4.6200;1.9866;3.0000
1246;1071;2130;630;8;4.6200;2.0328;3.0000
1246;1073;8815;0;6;3.0800;1.3860;2.0000
1246;1074;10002;0;12;6.1600;2.2792;4.0000
1246;1076;5114;0;12;4.6200;1.7094;3.0000
1246;1079;9984;0;1;4.6200;1.9404;3.0000
1246;1081;8065;1184;15;6.1600;3.0184;4.0000
1246;1082;7055;473;12;6.1600;2.4640;4.0000
1246;1085;5541;0;7;3.0800;1.1396;2.0000
1246;1088;1746;0;9;6.1600;2.6488;4.0000
1246;1088;7151;0;24;3.0800;1.3552;2.0000
1246;1092;6787;0;19;4.6200;2.3100;3.0000
1247;367;1900;0;6;5.0400;1.5120;3.0000
1247;368;8906;0;11;5.0400;1.5624;3.0000
1247;373;3305;0;13;5.0400;2.5200;3.0000
1247;373;9795;0;11;6.7200;2.1504;4.0000
1247;379;4315;0;17;5.0400;2.2680;3.0000
1247;385;1512;0;7;6.7200;2.1504;4.0000
1247;387;924;0;3;5.0400;1.7640;3.0000
1247;405;6564;0;13;6.7200;2.4864;4.0000
1247;409;9204;504;7;5.0400;1.7136;3.0000
1247;414;5143;0;17;5.0400;1.6128;3.0000
1247;426;4021;0;16;5.0400;1.6632;3.0000
1247;428;999;0;24;8.4000;2.6040;5.0000
1247;428;3311;821;11;6.7200;2.1504;4.0000
1247;429;3161;980;13;3.3600;1.1760;2.0000
1247;436;2684;0;15;5.0400;2.0160;3.0000
1247;445;3124;0;3;5.0400;1.7640;3.0000
1247;455;6584;0;7;5.0400;1.6128;3.0000
1247;464;1773;982;13;3.3600;1.4448;2.0000
1247;471;6854;0;17;6.7200;2.3520;4.0000
1247;479;1057;114;2;3.3600;1.4112;2.0000
1247;487;4674;0;7;3.3600;1.4784;2.0000
1247;495;5958;0;13;6.7200;2.6880;4.0000
1247;505;1913;0;15;5.0400;1.6632;3.0000
1247;511;3627;0;3;5.0400;1.6128;3.0000
1247;534;9567;0;15;5.0400;1.7136;3.0000
1247;537;2929;1856;24;5.0400;1.9152;3.0000
1247;538;9710;513;6;6.7200;2.0832;4.0000
1247;540;3388;0;13;5.0400;1.9152;3.0000
1247;540;8901;0;13;5.0400;1.7640;3.0000
1247;558;8033;0;24;3.3600;1.0416;2.0000
1247;574;10106;0;13;5.0400;1.9656;3.0000
1247;582;2444;0;13;5.0400;1.8648;3.0000
1247;591;2878;201;3;5.0400;1.8648;3.0000
1247;595;4228;0;15;5.0400;1.9152;3.0000
1247;611;4175;0;16;3.3600;1.5792;2.0000
1247;618;3031;519;7;5.0400;1.5624;3.0000
1247;623;2507;0;3;5.0400;1.5624;3.0000
1247;630;6047;0;17;5.0400;2.0664;3.0000
1247;638;6114;0;16;6.7200;3.1584;4.0000
1247;648;612;1706;22;1.6800;0.6720;1.0000
1247;649;2513;837;11;3.3600;1.1760;2.0000
1247;652;8370;837;11;5.0400;1.6128;3.0000
1247;654;2208;0;6;3.3600;1.0416;2.0000
1247;658;1215;0;7;6.7200;2.8224;4.0000
1247;687;9691;0;15;3.3600;1.1760;2.0000
1247;690;5154;1077;14;1.6800;0.6048;1.0000
1247;705;5040;0;15;6.7200;3.0240;4.0000
1247;711;4341;0;11;3.3600;1.0416;2.0000
1247;716;278;0;15;6.7200;2.3520;4.0000
1247;718;5097;1079;14;1.6800;0.7728;1.0000
1247;719;4537;526;7;3.3600;1.1424;2.0000
1247;722;3691;0;17;5.0400;2.1672;3.0000
1247;727;997;0;3;5.0400;2.2680;3.0000
1247;736;1427;0;7;5.0400;1.8144;3.0000
1247;738;2457;0;19;5.0400;1.7136;3.0000
1247;743;9625;0;8;5.0400;1.9152;3.0000
1247;744;9610;607;8;5.0400;2.2680;3.0000
